Kode Univesitas,Nama Universitas,Website Universitas,Kode Prodi,Nama Prodi
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802072,"BIMBINGAN DAN KONSELING"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802086,"PENDIDIKAN LUAR SEKOLAH"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802094,"PENDIDIKAN LUAR BIASA"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802101,"PENDIDIKAN BAHASA DAN SASTRA INDONESIA"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802115,"PENDIDIKAN BAHASA INGGRIS"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802123,"SASTRA INDONESIA"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802131,"SASTRA INGGRIS"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802145,"PENDIDIKAN BAHASA JERMAN"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802175,"PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802183,"PENDIDIKAAN SOSIOLOGI"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802212,"PENDIDIKAN SEJARAH"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802226,"MANAJEMEN"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802234,"SOSIOLOGI"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802242,"PSIKOLOGI"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802256,"PEND. GURU SEK. DASAR (KAMPUS MAKASSAR)"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802264,"PENDIDIKAN GURU PAUD"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802272,"PEND. GURU SEKOLAH DASAR (KAMPUS BONE)"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802286,"PEND. GURU SEK. DASAR (KAMPUS PARE-PARE)"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802294,"PENDIDIKAN IPS"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802301,"ADMINISTRASI NEGARA"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802315,"PENDIDIKAN EKONOMI"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802331,"PEND. GEOGRAFI KLS INTERNAS. (BILINGUAL)"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802345,"EKONOMI PEMBANGUNAN"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802353,"AKUNTANSI"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802361,"PENDIDIKAN SENI DRAMA,TARI,DAN MUSIK"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802375,"PENDIDIKAN SENI RUPA"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802383,"P. GURU SEK DASAR BILINGUAL (KAMP MAKASSAR)"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802391,"SENI TARI"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802404,"PEND. ADMINISTRASI PERKANTORAN"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802426,"PEND. AKUNTANSI"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802434,"PENDIDIKAN ANTROPOLOGI"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802442,"PENDIDIKAN BAHASA DAN SASTRA DAERAH"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802456,"PENDIDIKAN BAHASA ARAB"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802464,"ILMU ADMINISTRASI BISNIS"
80,UNIVERSITAS NEGERI MAKASSAR,http://www.unm.ac.id,802472,"PENDIDIKAN BAHASA MANDARIN"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811011,"MATEMATIKA"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811033,"KIMIA"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811063,"TEKNIK PERENCANAAN WILAYAH DAN KOTA"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811071,"TEKNIK ARSITEKTUR"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811085,"ILMU PETERNAKAN"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811152,"SISTEM INFORMASI"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,811166,"PENDIDIKAN DOKTER"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812013,"ILMU HUKUM"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812021,"JURNALISTIK"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812035,"MANAJEMEN"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812081,"AKUNTANSI"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812095,"ILMU EKONOMI"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812192,"ILMU POLITIK"
81,UNIVERSITAS ISLAM NEGERI ALAUDDIN,http://www.uin-alauddin.ac.id,812281,"ILMU KOMUNIKASI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821012,"MATEMATIKA"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821026,"FISIKA"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821034,"KESEHATAN MASYARAKAT"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821042,"FARMASI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821056,"KIMIA"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821064,"BIOLOGI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821072,"PENDIDIKAN DOKTER"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821086,"AGROTEKNOLOGI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821094,"ILMU DAN TEKNOLOGI PANGAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821101,"AGRIBISNIS"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821115,"KETEKNIKAN PERTANIAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821145,"TEKNIK SIPIL"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821153,"TEKNIK MESIN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821161,"TEKNIK ELEKTRO"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821175,"TEKNIK PERKAPALAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821183,"TEKNIK GEOLOGI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821191,"PENDIDIKAN DOKTER GIGI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821204,"TEKNIK ARSITEKTUR"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821212,"KEHUTANAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821234,"GEOFISIKA"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821242,"STATISTIKA"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821256,"ILMU GIZI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821264,"ILMU KELAUTAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821272,"BUDIDAYA PERAIRAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821286,"MANAJEMEN SUMBERDAYA PERAIRAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821294,"PEMANFAATAN SUMBERDAYA PERIKANAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821301,"SOSIAL EKONOMI PERIKANAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821315,"ILMU KEPERAWATAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821323,"PETERNAKAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821331,"TEKNIK KELAUTAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821345,"TEKNIK INDUSTRI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821353,"TEKNIK SISTEM PERKAPALAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821361,"TEKNIK PENGEMB. WILAYAH KOTA"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821375,"TEKNIK PERTAMBANGAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821383,"TEKNIK INFORMATIKA"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821391,"FISOTERAPI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821404,"TEKNIK LINGKUNGAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821412,"KEDOKTERAN HEWAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821426,"PSIKOLOGI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,821434,"ILMU KOMPUTER"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822022,"MANAJEMEN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822036,"ILMU HUKUM"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822044,"ILMU POLITIK"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822052,"ANTROPOLOGI SOSIAL"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822066,"ILMU SEJARAH"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822074,"ILMU KOMUNIKASI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822082,"SOSIOLOGI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822096,"AKUNTANSI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822103,"ILMU PEMERINTAHAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822111,"ILMU HUBUNGAN INTERNASIONAL"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822125,"ILMU ADMINISTRASI NEGARA"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822133,"SASTRA INDONESIA"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822141,"SASTRA DAERAH/BUGIS MAKASSAR"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822155,"SASTRA ASIA BARAT/ARAB"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822163,"SASTRA INGGRIS"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822171,"SASTRA PERANCIS/ BARAT ROMAN"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822185,"ARKEOLOGI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822193,"SASTRA JEPANG"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822206,"ILMU EKONOMI"
82,UNIVERSITAS HASANUDDIN,http://unhas.co.id,822214,"HUKUM ADMINISTRASI NEGARA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831013,"PEND. BIOLOGI"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831021,"PEND. MATEMATIKA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831035,"PEND. FISIKA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831043,"PEND. KIMIA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831051,"AGROTEKNOLOGI"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831065,"KEHUTANAN"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831073,"AGRIBISNIS"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831081,"PETERNAKAN"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831102,"TEKNIK SIPIL"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831116,"TEKNIK ARSITEKTUR"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831124,"TEKNIK MESIN"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831132,"TEKNIK ELEKTRO"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831146,"FISIKA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831154,"MATEMATIKA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831162,"KIMIA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831176,"BIOLOGI"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831184,"PEND. DOKTER"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831192,"KESEHATAN MASYARAKAT"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831205,"BUDIDAYA PERAIRAN"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831213,"FARMASI"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831221,"TEKNIK INFORMATIKA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831235,"STATISTIKA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831243,"TEKNIK GEOLOGI"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,831251,"PERENCANAAN WILAYAH DAN KOTA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832015,"PEND. BAHASA INDONESIA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832023,"PEND. BAHASA INGGRIS"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832031,"PEND. PANCASILA DAN KEWARGANEGARAAN"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832045,"PEND. SEJARAH"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832053,"BIMBINGAN DAN KONSELING"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832061,"PEND. GURU SEKOLAH DASAR"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832075,"PEND. GURU PAUD"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832083,"ADMINSTRASI NEGARA"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832091,"SOSIOLOGI"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832104,"ANTROPOLOGI"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832112,"ILMU PEMERINTAHAN"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832126,"ILMU KOMUNIKASI"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832134,"EKONOMI PEMBANGUNAN"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832142,"EKONOMI MANAJEMEN"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832156,"EKONOMI AKUNTANSI"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832164,"ILMU HUKUM"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832172,"PEND. JASMANI,KESEHATAN DAN REKREASI"
83,UNIVERSITAS TADULAKO,http://untad.ac.id,832186,"PEND. GEOGRAFI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841014,"AGRIBISNIS"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841022,"AGROTEKNOLOGI / AGROEKOTEKNOLOGI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841036,"PETERNAKAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841052,"MANAJEMEN SUMBERDAYA PERAIRAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841066,"BUDIDAYA PERAIRAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841074,"MATEMATIKA"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841082,"FISIKA"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841096,"KIMIA"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841103,"BIOLOGI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841111,"ILMU KESEHATAN MASYARAKAT"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841125,"PENDIDIKAN MATEMATIKA"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841133,"PENDIDIKAN BIOLOGI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841141,"PENDIDIKAN FISIKA"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841155,"PENDIDIKAN KIMIA"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841163,"TEKNIK SIPIL"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841171,"TEKNIK ARSITEKTUR"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841185,"TEKNIK MESIN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841193,"TEKNIK ELEKTRO"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841206,"TEKNIK INFORMATIKA"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841214,"PENDIDIKAN DOKTER"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841222,"KEHUTANAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841236,"ILMU DAN TEKNOLOGI PANGAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841244,"FARMASI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841252,"AGROBISNIS PERIKANAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841266,"TEKNIK GEOFISIKA"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841282,"TEKNIK GEOLOGI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841296,"ILMU KELAUTAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841303,"ILMU LINGKUNGAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841311,"TEKNIK PERTAMBANGAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841325,"TEKNOLOGI HASIL PERIKANAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841333,"GEOGRAFI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841341,"ILMU TANAH"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841355,"PROTEKSI TANAMAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841363,"PENYULUHAN PERTANIAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841371,"BIOTEKNOLOGI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841385,"ILMU KEOLAHRAGAAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841393,"OSEANOGRAFI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,841406,"PERIKANAN TANGKAP"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842016,"EKONOMI PEMBANGUNAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842024,"MANAJEMEN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842032,"AKUTANSI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842046,"ILMU ADMINISTRASI NEGARA"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842054,"SOSIOLOGI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842062,"ANTROPOLOGI SOSIAL"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842076,"ILMU KOMUNIKASI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842084,"ILMU HUKUM"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842092,"PENDIDIKAN SEJARAH"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842105,"PENDIDIKAN EKONOMI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842113,"PEND. PANCASILA & KEWARGANEGARAAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842121,"PEND. JASMANI,KESEHATAN DAN REKREASI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842135,"PEND. BAHASA,SASTRA INDO. & DAERAH"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842143,"PENDIDIKAN BAHASA INGGRIS"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842151,"PEND. GURU SEKOLAH DASAR (PGSD) S1"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842165,"PENDIDIKAN ANAK USIA DINI (PG-PAUD)"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842173,"PENDIDIKAN BIMBINGAN DAN KONSELING"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842181,"ADMINISTRASI BISNIS"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842195,"ARKEOLOGI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842216,"ILMU KESEJAHTERAAN SOSIAL"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842224,"ILMU SEJARAH"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842232,"JURNALISTIK"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842246,"PENDIDIKAN GEOGRAFI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842254,"SASTRA INDONESIA"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842262,"SASTRA INGGRIS"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842276,"TRADISI LISAN"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842284,"PSIKOLOGI"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842292,"ILMU POLITIK"
84,UNIVERSITAS HALUOLEO,http://www.uho.ac.id,842305,"PENDIDIKAN AKUNTANSI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851015,"PENDIDIKAN MATEMATIKA"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851023,"PENDIDIKAN FISIKA"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851031,"PENDIDIKAN BIOLOGI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851045,"PENDIDIKAN KIMIA"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851053,"PENDIDIKAN GEOGRAFI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851061,"PENDIDIKAN SENI RUPA"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851075,"AGROTEKNOLOGI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851083,"SISTEM INFORMASI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851091,"TEKNIK ELEKTRO"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851104,"AGRIBISNIS"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851112,"KESEHATAN MASYARAKAT"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851126,"MANAJAMEN SUMBERDAYA PERAIRAN"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851134,"PETERNAKAN"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851142,"BUDIDAYA PERAIRAN"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851164,"KEPERAWATAN"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851172,"TEKNOLOGI HASIL PERIKANAN"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851186,"TEKNIK SIPIL"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851194,"TEKNIK ARSITEKTUR"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851201,"FARMASI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851215,"TEKNIK GEOLOGI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851223,"PENDIDIKAN TEKNIK BANGUNAN"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851231,"PENDIDIKAN TEKNOLOGI INFORMASI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851245,"TEKNIK INDUSTRI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851253,"ILMU TEKNOLOGI PANGAN"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851275,"PENDIDIKAN TEKNIK MESIN"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851283,"KIMIA"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851291,"BIOLOGI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851304,"FISIKA"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851312,"MATEMATIKA"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851326,"STATISTIKA"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,851334,"PENDIDIKAN ILMU PENGETAHUAN ALAM"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852011,"PENDIDIKAN SEJARAH"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852025,"PENDIDIKAN PANCASLA DAN KEWARGANEGARAAN"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852033,"PENDIDIKAN EKONOMI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852041,"PENDIDIKAN JASMANI KESEHATAN DAN REKREASI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852055,"PENDIDIKAN BAHASA DAN SASTRA INDONESIA"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852063,"PENDIDIKAN BAHASA INGGRIS"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852071,"PENDIDIKAN GURU SD"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852085,"PENDIDIKAN ANAK USIA DINI"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852093,"PENDIDIKAN SENDRATASIK"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852106,"BIMBINGAN DAN KONSELING"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852114,"PENDIDIKAN LUAR SEKOLAH"
85,UNIVERSITAS NEGERI GORONTALO,http://baak-psi.ung.ac.id,852122,"MANAJEMEN PENDIDIKAN"
